VIX up > 10%
7/5/1996, 13.230119634060514
7/11/1996, 14.82914248871695
7/15/1996, 17.671152720889406
7/22/1996, 18.25028968713788
7/29/1996, 15.128939828080231
9/5/1996, 10.032188841201723
12/11/1996, 10.067114093959736
3/27/1997, 11.899563318777291
5/5/1997, 14.96287835522557
8/8/1997, 13.606474456246845
8/21/1997, 12.991939307728776
10/23/1997, 15.760322255790529
10/27/1997, 34.311609840310744
10/30/1997, 13.185185185185194
11/7/1997, 11.360147374884871
11/24/1997, 11.819887429643536
12/11/1997, 12.545824847250502
1/9/1998, 10.303729334871202
4/27/1998, 18.75284478834775
5/26/1998, 16.219062664560305
6/15/1998, 15.013169446883223
7/21/1998, 15.916955017301046
7/23/1998, 13.238188976377959
7/28/1998, 11.024643320363168
8/4/1998, 19.55350269438029
8/11/1998, 10.991304347826087
8/14/1998, 16.143048128342237
8/21/1998, 10.466666666666669
8/27/1998, 23.795761078998062
8/31/1998, 11.818181818181817
9/3/1998, 12.70402611534277
9/10/1998, 14.195663136661633
9/30/1998, 13.497782705099793
10/8/1998, 13.835899793151007
11/30/1998, 17.745586238116804
12/3/1998, 12.858828155721588
12/14/1998, 12.950937950937952
1/12/1999, 10.369206598586018
4/19/1999, 10.54393305439332
5/24/1999, 13.19672131147542
7/6/1999, 11.09324758842444
7/20/1999, 14.263240692186674
8/30/1999, 12.826385707741645
9/7/1999, 11.725452812202102
9/23/1999, 10.520047637951562
10/12/1999, 10.712554532234615
10/13/1999, 13.66024518388792
10/15/1999, 10.364683301343568
11/26/1999, 10.217176702862767
12/20/1999, 11.381733021077281
1/4/2000, 11.56546881453945
1/24/2000, 15.609990393852065
1/28/2000, 11.045029736618527
2/18/2000, 12.214069917997403
3/6/2000, 11.920874544508065
3/7/2000, 13.069767441860458
4/4/2000, 12.858926342072408
4/14/2000, 13.911564625850353
5/2/2000, 10.12364760432767
5/3/2000, 10.982456140350875
9/5/2000, 13.06332002281802
10/12/2000, 10.91456529920963
11/20/2000, 10.560257960499802
12/20/2000, 16.820022083179964
1/2/2001, 11.694599627560509
2/20/2001, 11.618444846292949
3/12/2001, 18.345042935206866
4/3/2001, 11.246395386094193
4/23/2001, 10.953506698187553
8/6/2001, 10.055304172951232
8/17/2001, 10.677808727948007
8/30/2001, 10.334346504559266
9/17/2001, 31.15577889447236
10/12/2001, 11.968253968253977
10/29/2001, 11.33004926108374
12/31/2001, 11.214953271028048
1/29/2002, 15.184484389782407
2/4/2002, 17.755681818181817
4/11/2002, 11.599780098955465
5/6/2002, 11.738484398216926
6/3/2002, 16.96696696696697
7/10/2002, 12.839179351422908
7/23/2002, 15.739192739431582
8/1/2002, 15.360599438026853
8/2/2002, 11.745602165087945
8/28/2002, 10.660909996678846
9/3/2002, 22.45710784313725
10/7/2002, 10.086163203243784
1/24/2003, 14.456956047947694
1/27/2003, 10.092034274833374
5/19/2003, 11.467391304347844
3/10/2004, 12.469947271052595
3/11/2004, 10.71237279057311
3/15/2004, 15.464489324857544
3/22/2004, 12.68930166543168
4/13/2004, 12.95804973821989
7/21/2004, 15.807974594213132
8/5/2004, 13.01666441496879
2/22/2005, 17.531305903398938
4/13/2005, 17.787610619469024
4/15/2005, 22.092154163799034
4/20/2005, 13.101604278074872
4/28/2005, 13.382582380632149
5/12/2005, 11.557093425605549
8/16/2005, 10.277324632952691
10/5/2005, 10.227272727272739
10/20/2005, 19.333259259259258
12/27/2005, 12.658227848101273
1/20/2006, 21.535893155258766
5/12/2006, 13.61088871096877
5/17/2006, 21.797677902621714
5/30/2006, 30.855469845722304
6/5/2006, 16.270879888268148
6/12/2006, 15.67323399558499
6/13/2006, 13.597382441499246
7/12/2006, 10.273972602739722
7/13/2006, 22.774258109040712
11/27/2006, 14.63187325256291
12/7/2006, 11.827007943512797
1/25/2007, 13.447927199191101
2/27/2007, 64.21524663677128
3/2/2007, 17.635840707964597
3/13/2007, 29.592494639027873
3/28/2007, 11.127596439169139
4/30/2007, 14.21686746987953
6/7/2007, 14.727639542703427
6/12/2007, 13.324269204622711
6/20/2007, 14.163424124513622
6/22/2007, 10.837438423645313
6/26/2007, 13.453521593706675
7/10/2007, 15.897031662269132
7/20/2007, 11.293499671700582
7/24/2007, 10.350922070196326
7/26/2007, 14.585643417482554
7/27/2007, 16.538146836136384
7/31/2007, 12.697604216578814
8/3/2007, 18.56739800537136
8/9/2007, 23.449883449883455
8/15/2007, 10.802063151034382
8/28/2007, 15.757049188842082
10/11/2007, 13.257288542291526
10/19/2007, 24.108054054054058
11/1/2007, 25.25628710199676
11/7/2007, 23.842870500233744
11/26/2007, 12.885596597265367
12/11/2007, 13.741617040316804
1/17/2008, 16.735035576306643
1/22/2008, 14.09124874586046
2/29/2008, 12.792137696557578
3/6/2008, 11.991874793445051
3/14/2008, 14.181023884581858
3/19/2008, 15.703806011557198
6/2/2008, 11.217056206986095
6/6/2008, 26.462762459883226
6/26/2008, 13.197682119205295
8/25/2008, 11.483200425305693
9/4/2008, 12.132576823414293
9/9/2008, 12.499955830388688
9/15/2008, 23.53862959416585
9/17/2008, 19.537960243551243
9/29/2008, 34.48475373769539
10/2/2008, 13.690002511931674
10/6/2008, 15.307908728400532
10/9/2008, 11.10724839214323
10/15/2008, 25.612212155307844
10/22/2008, 31.14291680341118
10/24/2008, 16.710916919014316
11/5/2008, 14.309658495705019
11/6/2008, 16.715524193548376
11/14/2008, 10.830705470617662
12/1/2008, 23.932688133140378
1/7/2009, 12.5259336099585
1/14/2009, 13.56600729512533
1/20/2009, 22.8583870870499
2/17/2009, 13.34731268281219
3/2/2009, 13.592235942229985
3/30/2009, 10.964914952464657
4/20/2009, 15.439014566592373
6/22/2009, 11.361240214805376
8/17/2009, 14.915580929369979
9/1/2009, 12.072284533750304
10/1/2009, 10.386571802644202
10/28/2009, 12.40435457283713
10/30/2009, 23.94992889738648
11/27/2009, 21.33784179687499
1/21/2010, 19.218425705795344
1/22/2010, 22.631397679118844
2/4/2010, 20.740750342939975
4/16/2010, 15.544304594084323
4/27/2010, 30.56676048469404
4/30/2010, 19.577017124195834
5/4/2010, 18.07831504621844
5/6/2010, 31.674039210774474
5/7/2010, 24.847599038902153
5/14/2010, 17.09146067895827
5/20/2010, 29.643270000925842
6/1/2010, 10.820084446549581
6/4/2010, 20.43444655992987
6/24/2010, 10.516536603493119
6/29/2010, 17.6896551724138
8/11/2010, 13.50022351363433
8/30/2010, 11.288384458077715
